game_id,date,team,opponent,half,jump_winner
401492255,2022-11-12,Bucknell,Niagara,1,Niagara
401492445,2022-11-12,Rider,College of New Jersey,1,Rider
401492645,2022-11-12,Tulsa,Jackson State,1,Tulsa
401493634,2022-11-12,Milwaukee,Cardinal Stritch,1,Cardinal Stritch
401493667,2022-11-12,Purdue Fort Wayne,SIU Edwardsville,1,SIU Edwardsville
401493706,2022-11-12,Indiana State,Ball State,1,Indiana State
401493774,2022-11-12,Murray State,Lindsey Wilson College,1,Murray State
401493814,2022-11-12,Southeast Missouri State,Lyon College,1,Southeast Missouri State
401493941,2022-11-12,Samford,Belhaven College,1,Belhaven College
401494364,2022-11-12,Northern Kentucky,Cincinnati Clermont,1,Northern Kentucky
401494387,2022-11-12,San Jos̩ State,Bethesda University,1,San Jos̩ State
401496631,2022-11-12,South Dakota,Dakota State University,1,South Dakota
401502000,2022-11-12,Miami (OH),Goshen College,1,Goshen College
401482956,2022-11-13,Notre Dame,Youngstown State,1,Youngstown State
401482993,2022-11-13,Virginia Tech,William & Mary,1,William & Mary
401483196,2022-11-13,Missouri,Lindenwood,1,Lindenwood
401483231,2022-11-13,Tennessee,Colorado,1,Colorado
401483267,2022-11-13,Iowa State,North Carolina A&T,1,Iowa State
401483433,2022-11-13,Texas Southern,Arizona State,1,Arizona State
401483433,2022-11-13,Texas Southern,Arizona State,3,Arizona State
401485027,2022-11-13,Davidson,VMI,1,Davidson
401485302,2022-11-13,Florida Gulf Coast,Ave Maria,1,Florida Gulf Coast
401486287,2022-11-13,Elon,Harvard,1,Harvard
401486288,2022-11-13,East Tennessee State,Louisiana,1,Louisiana
401487329,2022-11-13,Loyola Maryland,Brown,1,Brown
401487450,2022-11-13,Pennsylvania,Towson,1,Towson
401487471,2022-11-13,Yale,Mississippi Valley State,1,Yale
401487518,2022-11-13,Fairleigh Dickinson,Manhattan,1,Manhattan
401487610,2022-11-13,Hawai'i,Eastern Washington,1,Eastern Washington
401487637,2022-11-13,George Mason,American University,1,American University
401488210,2022-11-13,Long Beach State,Montana State,1,Montana State
401488828,2022-11-13,Omaha,Idaho,1,Omaha
401489014,2022-11-13,Saint Mary's,North Texas,1,Saint Mary's
401489030,2022-11-13,Pepperdine,Alabama State,1,Pepperdine
401489035,2022-11-13,North Dakota State,Pacific,1,Pacific
401489101,2022-11-13,Seattle U,Portland State,1,Seattle U
401489555,2022-11-13,St. Thomas - Minnesota,St. Francis Brooklyn,1,St. Francis Brooklyn
401489632,2022-11-13,Wyoming,SE Louisiana,1,Wyoming
401489672,2022-11-13,Cincinnati,Eastern Kentucky,1,Cincinnati
401489683,2022-11-13,Western Carolina,Brescia University,1,Brescia University
401491279,2022-11-13,Colgate,Wells College,1,Colgate
401491666,2022-11-13,San Diego,NJIT,1,San Diego
401491727,2022-11-13,Longwood,Pfeiffer,1,Pfeiffer
401492376,2022-11-13,Southern Indiana,Southern Illinois,1,Southern Indiana
401492618,2022-11-13,Oakland,Oklahoma State,1,Oakland
401493751,2022-11-13,Valparaiso,Western Michigan,1,Western Michigan
401493791,2022-11-13,Central Michigan,Eastern Illinois,1,Central Michigan
401493933,2022-11-13,San Francisco,California Merced,1,San Francisco
401494404,2022-11-13,Mississippi State,Arkansas-Pine Bluff,1,Arkansas-Pine Bluff
401496932,2022-11-13,Lehigh,Misericordia,1,Lehigh
401497565,2022-11-13,Howard,Gallaudet University,1,Howard
401479694,2022-11-14,Penn State,Butler,1,Butler
401479695,2022-11-14,Minnesota,DePaul,1,Minnesota
401482891,2022-11-14,Boston College,Maine,1,Boston College
401482916,2022-11-14,Florida State,Troy,1,Troy
401483032,2022-11-14,Florida,Florida Atlantic,1,Florida
401483051,2022-11-14,Georgia,Miami (OH),1,Miami (OH)
401483263,2022-11-14,Baylor,Northern Colorado,1,Baylor
401483300,2022-11-14,TCU,Northwestern State,1,TCU
401483321,2022-11-14,Texas Tech,Louisiana Tech,1,Texas Tech
401483339,2022-11-14,Illinois,Monmouth,1,Illinois
401483463,2022-11-14,UCLA,Norfolk State,1,Norfolk State
401483481,2022-11-14,Utah,Idaho State,1,Utah
401484364,2022-11-14,Villanova,Delaware State,1,Villanova
401485136,2022-11-14,Creighton,Holy Cross,1,Holy Cross
401485303,2022-11-14,Bellarmine,Campbellsville-Harrodsburg,1,Bellarmine
401485304,2022-11-14,Central Arkansas,Little Rock,1,Little Rock
401485305,2022-11-14,Liberty,North Carolina Central,1,North Carolina Central
401485306,2022-11-14,Lipscomb,Belmont,1,Belmont
401486937,2022-11-14,Charlotte,Maryland-Eastern Shore,1,Maryland-Eastern Shore
401487277,2022-11-14,Air Force,Texas A&M-Commerce,1,Air Force
401487277,2022-11-14,Air Force,Texas A&M-Commerce,3,Air Force
401487290,2022-11-14,Colorado State,Weber State,1,Colorado State
401487298,2022-11-14,UTSA,St. Mary's (TX),1,St. Mary's (TX)
401487400,2022-11-14,Utah State,Santa Clara,1,Utah State
401487569,2022-11-14,Long Island University,Mount St. Vincent,1,Mount St. Vincent
401487611,2022-11-14,Mississippi Valley State,Eastern Washington,1,Eastern Washington
401487645,2022-11-14,Hofstra,George Washington,1,George Washington
401487670,2022-11-14,Charleston,Richmond,1,Richmond
401487670,2022-11-14,Charleston,Richmond,3,Charleston
401487677,2022-11-14,Saint Joseph's,Lafayette,1,Saint Joseph's
401487719,2022-11-14,Coppin State,Navy,1,Navy
401488642,2022-11-14,Houston,Oral Roberts,1,Oral Roberts
401488667,2022-11-14,UCF,Western Illinois,1,UCF
401488719,2022-11-14,South Florida,Stetson,1,South Florida
401488811,2022-11-14,Kent State,Portland,1,Kent State
401489078,2022-11-14,UT Rio Grande Valley,St. Francis Illinois,1,UT Rio Grande Valley
401489095,2022-11-14,Southern Utah,Bethesda University,1,Southern Utah
401489491,2022-11-14,UL Monroe,Central Baptist College,1,UL Monroe
401489499,2022-11-14,Southern Miss,Loyola New Orleans,1,Southern Miss
401489508,2022-11-14,Old Dominion,VA Wesleyan,1,VA Wesleyan
401489543,2022-11-14,Arkansas State,Lyon College,1,Lyon College
401489583,2022-11-14,Kansas City,Calvary,1,Kansas City
401489589,2022-11-14,Denver,Sacramento State,1,Denver
401489597,2022-11-14,Houston Christian,Champion Christian College,1,Houston Christian
401489608,2022-11-14,Lamar,Huston-Tillotson,1,Lamar
401489623,2022-11-14,Albany,Union,1,Union
401489638,2022-11-14,Texas A&M-Corpus Christi,Trinity University (TX),1,Texas A&M-Corpus Christi
401489702,2022-11-14,Drake,Wofford,1,Drake
401490510,2022-11-14,St. Francis (PA),Cornell,1,Cornell
401491738,2022-11-14,Radford,Bridgewater College (VA),1,Radford
401491876,2022-11-14,Marshall,Tennessee Tech,1,Marshall
401492203,2022-11-14,Bethune-Cookman,Florida National,1,Bethune-Cookman
401492243,2022-11-14,Boston University,Johnson & Wales (RI),1,Johnson & Wales (RI)
401492627,2022-11-14,Wagner,Neumann,1,Wagner
401493502,2022-11-14,Chicago State,IUPUI,1,Chicago State
401493668,2022-11-14,Purdue Fort Wayne,Manchester,1,Purdue Fort Wayne
401493742,2022-11-14,Northern Illinois,Purdue Northwest,1,Northern Illinois
401493822,2022-11-14,Tennessee State,Alabama A&M,1,Alabama A&M
401496875,2022-11-14,Duquesne,South Carolina State,1,South Carolina State
401499512,2022-11-14,Sam Houston,Le Tourneau,1,Sam Houston
401500562,2022-11-14,Kennesaw State,Brewton-Parker,1,Kennesaw State
401500563,2022-11-14,North Alabama,Blue Mountain College,1,Blue Mountain College
401500564,2022-11-14,Austin Peay,Milligan,1,Austin Peay
401479696,2022-11-15,Purdue,Marquette,1,Marquette
401479697,2022-11-15,Georgetown,Northwestern,1,Georgetown
401482899,2022-11-15,Clemson,South Carolina Upstate,1,Clemson
401482908,2022-11-15,Kansas,Duke,1,Duke
401482931,2022-11-15,Miami,Florida A&M,1,Florida A&M
401482940,2022-11-15,NC State,Florida International,1,NC State
401482949,2022-11-15,North Carolina,Gardner-Webb,1,North Carolina
401482975,2022-11-15,Syracuse,Colgate,1,Syracuse
401483001,2022-11-15,Wake Forest,Utah Valley,1,Utah Valley
401483001,2022-11-15,Wake Forest,Utah Valley,3,Utah Valley
401483041,2022-11-15,Auburn,Winthrop,1,Winthrop
401483165,2022-11-15,Michigan State,Kentucky,1,Michigan State
401483165,2022-11-15,Michigan State,Kentucky,3,Michigan State
401483165,2022-11-15,Michigan State,Kentucky,4,Kentucky
401483197,2022-11-15,Missouri,SIU Edwardsville,1,Missouri
401483208,2022-11-15,Ole Miss,Chattanooga,1,Chattanooga
401483249,2022-11-15,Temple,Vanderbilt,1,Temple
401483249,2022-11-15,Temple,Vanderbilt,3,Vanderbilt
401483292,2022-11-15,Oklahoma,UNC Wilmington,1,UNC Wilmington
401483329,2022-11-15,West Virginia,Morehead State,1,West Virginia
401483359,2022-11-15,Maryland,Binghamton,1,Maryland
401483422,2022-11-15,Wisconsin,Green Bay,1,Wisconsin
401483444,2022-11-15,UC San Diego,California,1,UC San Diego
401483472,2022-11-15,USC,Vermont,1,USC
401484368,2022-11-15,Saint Louis,Memphis,1,Saint Louis
401485021,2022-11-15,Stanford,San Diego State,1,San Diego State
401485137,2022-11-15,UConn,Buffalo,1,Buffalo
401485138,2022-11-15,Providence,Stonehill,1,Providence
401485139,2022-11-15,St. John's,Central Connecticut,1,Central Connecticut
401485140,2022-11-15,Xavier,Fairfield,1,Xavier
401485307,2022-11-15,La Salle,Queens University,1,La Salle
401487105,2022-11-15,Middle Tennessee,Rice,1,Middle Tennessee
401487154,2022-11-15,UTEP,Sul Ross,1,UTEP
401487320,2022-11-15,Nevada,William Jessup,1,William Jessup
401487354,2022-11-15,SMU,New Mexico,1,SMU
401487366,2022-11-15,Quinnipiac,Dartmouth,1,Dartmouth
401487390,2022-11-15,UNLV,Dayton,1,UNLV
401487451,2022-11-15,Drexel,Pennsylvania,1,Drexel
401487627,2022-11-15,Fordham,New Hampshire,1,Fordham
401487664,2022-11-15,Rhode Island,Stony Brook,1,Stony Brook
401487692,2022-11-15,South Dakota State,St. Bonaventure,1,St. Bonaventure
401488192,2022-11-15,UC Irvine,Loyola Marymount,1,Loyola Marymount
401488381,2022-11-15,South Alabama,Alabama,1,South Alabama
401488541,2022-11-15,UT Martin,Harris Stowe,1,Harris Stowe
401488663,2022-11-15,Louisville,Appalachian State,1,Appalachian State
401488802,2022-11-15,Mount St. Mary's,McDaniel,1,Mount St. Mary's
401489005,2022-11-15,Bradley,Eastern Michigan,1,Bradley
401489036,2022-11-15,North Dakota,Pacific,1,North Dakota
401489088,2022-11-15,UT Arlington,Hardin-Simmons,1,UT Arlington
401489481,2022-11-15,California Baptist,Cal State Northridge,1,Cal State Northridge
401489516,2022-11-15,Howard,James Madison,1,James Madison
401489521,2022-11-15,Georgia State,Mercer,1,Mercer
401489521,2022-11-15,Georgia State,Mercer,3,Georgia State
401489600,2022-11-15,Incarnate Word,Texas Lutheran,1,Texas Lutheran
401491688,2022-11-15,Oregon,Montana State,1,Montana State
401491692,2022-11-15,Northern Arizona,Benedictine (AZ),1,Northern Arizona
401491723,2022-11-15,High Point,Lees McRae,1,High Point
401491807,2022-11-15,Western Kentucky,Indianapolis,1,Western Kentucky
401491902,2022-11-15,San Jos̩ State,Alabama State,1,San Jos̩ State
401492178,2022-11-15,Stephen F. Austin,Alcorn State,1,Stephen F. Austin
401492256,2022-11-15,Saint Peter's,Bucknell,1,Saint Peter's
401493678,2022-11-15,Wright State,Bowling Green,1,Bowling Green
401493683,2022-11-15,Youngstown State,Grace Christian University,1,Youngstown State
401493701,2022-11-15,Akron,Morgan State,1,Morgan State
401493954,2022-11-15,Abilene Christian,McMurry,1,McMurry
401494599,2022-11-15,Prairie View A&M,Washington State,1,Prairie View A&M
401496647,2022-11-15,Pepperdine,Vanguard,1,Vanguard
401496895,2022-11-15,The Citadel,Morris College,1,Morris College
401497115,2022-11-15,Oregon State,Bushnell University,1,Oregon State
401479698,2022-11-16,Seton Hall,Iowa,1,Seton Hall
401482957,2022-11-16,Notre Dame,Southern Indiana,1,Notre Dame
401482967,2022-11-16,Pittsburgh,Michigan,1,Pittsburgh
401483232,2022-11-16,Tennessee,Florida Gulf Coast,1,Tennessee
401483310,2022-11-16,Texas,Gonzaga,1,Texas
401483393,2022-11-16,Ohio State,Eastern Illinois,1,Ohio State
401483434,2022-11-16,Arizona State,VCU,1,VCU
401486707,2022-11-16,UAB,Presbyterian,1,UAB
401487409,2022-11-16,Northeastern,Harvard,1,Harvard
401488643,2022-11-16,Houston,Texas Southern,1,Texas Southern
401488714,2022-11-16,Tulane,Charleston Southern,1,Tulane
401488794,2022-11-16,Canisius,Cleveland State,1,Canisius
401488794,2022-11-16,Canisius,Cleveland State,3,Canisius
401488812,2022-11-16,Kent State,Arkansas-Pine Bluff,1,Kent State
401488829,2022-11-16,Idaho,Cal State Bakersfield,1,Idaho
401489015,2022-11-16,Saint Mary's,Southern,1,Southern
401489052,2022-11-16,BYU,Missouri State,1,BYU
401489565,2022-11-16,Omaha,Ball State,1,Ball State
401489656,2022-11-16,East Carolina,Hampton,1,East Carolina
401489673,2022-11-16,Northern Kentucky,Cincinnati,1,Cincinnati
401489692,2022-11-16,UMass Lowell,Sacred Heart,1,UMass Lowell
401490464,2022-11-16,Columbia,Delaware State,1,Columbia
401490524,2022-11-16,American University,William & Mary,1,American University
401490546,2022-11-16,Siena,Army,1,Army
401490546,2022-11-16,Siena,Army,3,Army
401491695,2022-11-16,Portland State,Evergreen State,1,Evergreen State
401491739,2022-11-16,Radford,Averett,1,Radford
401491866,2022-11-16,Detroit Mercy,Ohio,1,Ohio
401491890,2022-11-16,Evansville,Southeast Missouri State,1,Evansville
401492204,2022-11-16,Bethune-Cookman,Trinity Baptist College,1,Bethune-Cookman
401492435,2022-11-16,Lehigh,Marist,1,Lehigh
401493618,2022-11-16,Chicago State,Valparaiso,1,Chicago State
401493665,2022-11-16,Toledo,Oakland,1,Toledo
401493673,2022-11-16,Robert Morris,West Virginia Wesleyan,1,Robert Morris
401493934,2022-11-16,Fresno State,San Francisco,1,San Francisco
401496630,2022-11-16,Arkansas,South Dakota State,1,Arkansas
401496937,2022-11-16,North Carolina Central,Mid-Atlantic Christian,1,North Carolina Central
401479699,2022-11-17,St. John's,Nebraska,1,St. John's
401482923,2022-11-17,Georgia Tech,Northern Illinois,1,Northern Illinois
401482994,2022-11-17,Virginia Tech,Old Dominion,1,Old Dominion
401483190,2022-11-17,Mississippi State,South Dakota,1,South Dakota
401483217,2022-11-17,South Carolina,Colorado State,1,South Carolina
401483238,2022-11-17,Texas A&M,Murray State,1,Texas A&M
401483283,2022-11-17,Kansas State,Kansas City,1,Kansas City
401483301,2022-11-17,TCU,UL Monroe,1,TCU
401483373,2022-11-17,Minnesota,Central Michigan,1,Minnesota
401483400,2022-11-17,Penn State,Furman,1,Furman
401483454,2022-11-17,UMass,Colorado,1,UMass
401483482,2022-11-17,Utah,Sam Houston,1,Sam Houston
401485010,2022-11-17,Monmouth,Norfolk State,1,Norfolk State
401485141,2022-11-17,Creighton,UC Riverside,1,Creighton
401485142,2022-11-17,Butler,St. Francis (PA),1,Butler
401485143,2022-11-17,Marquette,Long Island University,1,Marquette
401485463,2022-11-17,LSU,New Orleans,1,New Orleans
401485511,2022-11-17,East Tennessee State,Little Rock,1,East Tennessee State
401486295,2022-11-17,VCU,Pittsburgh,1,Pittsburgh
401486296,2022-11-17,Arizona State,Michigan,1,Michigan
401486297,2022-11-17,Charleston,Davidson,1,Davidson
401486322,2022-11-17,Charlotte,Boise State,1,Boise State
401486323,2022-11-17,Tulsa,Loyola Chicago,1,Loyola Chicago
401486708,2022-11-17,Saint Joseph's,Albany,1,Saint Joseph's
401486709,2022-11-17,South Florida,Austin Peay,1,South Florida
401487278,2022-11-17,Air Force,Portland,1,Air Force
401487299,2022-11-17,UTSA,Texas State,1,Texas State
401487330,2022-11-17,Brown,Stony Brook,1,Stony Brook
401487401,2022-11-17,San Diego,Utah State,1,Utah State
401487401,2022-11-17,San Diego,Utah State,3,Utah State
401489069,2022-11-17,Arizona,Utah Tech,1,Arizona
401489079,2022-11-17,Texas A&M-Corpus Christi,UT Rio Grande Valley,1,Texas A&M-Corpus Christi
401489482,2022-11-17,Washington,California Baptist,1,California Baptist
401489556,2022-11-17,Montana,St. Thomas - Minnesota,1,St. Thomas - Minnesota
401489572,2022-11-17,Indiana State,North Dakota State,1,Indiana State
401489577,2022-11-17,Elon,North Dakota,1,North Dakota
401489629,2022-11-17,Illinois State,Northwestern State,1,Northwestern State
401489663,2022-11-17,UNC Greensboro,Towson,1,Towson
401489715,2022-11-17,Florida Atlantic,Bryant,1,Florida Atlantic
401490428,2022-11-17,Tennessee Tech,Coppin State,1,Tennessee Tech
401490428,2022-11-17,Tennessee Tech,Coppin State,3,Coppin State
401491223,2022-11-17,Loyola Maryland,Washington College (MD),1,Loyola Maryland
401491877,2022-11-17,Miami (OH),Marshall,1,Marshall
401492244,2022-11-17,Boston University,Hartford,1,Boston University
401492377,2022-11-17,Southern Illinois,Tennessee State,1,Southern Illinois
401492631,2022-11-17,Louisiana,Louisiana Tech,1,Louisiana
401492646,2022-11-17,Richmond,Wichita State,1,Richmond
401493679,2022-11-17,Wright State,Defiance,1,Defiance
401493782,2022-11-17,Troy,Merrimack,1,Troy
401493942,2022-11-17,Alabama A&M,Samford,1,Samford
401494389,2022-11-17,San Jos̩ State,Hofstra,1,Hofstra
401496876,2022-11-17,Kentucky,South Carolina State,1,Kentucky
401479700,2022-11-18,Xavier,Indiana,1,Xavier
401479701,2022-11-18,Michigan State,Villanova,1,Villanova
401479941,2022-11-18,Stetson,Rider,1,Stetson
401479942,2022-11-18,Niagara,Central Arkansas,1,Central Arkansas
401482892,2022-11-18,George Mason,Boston College,1,George Mason
401482900,2022-11-18,Clemson,Bellarmine,1,Clemson
401482909,2022-11-18,Duke,Delaware,1,Delaware
401482917,2022-11-18,Florida State,Florida,1,Florida State
401482958,2022-11-18,Notre Dame,Lipscomb,1,Notre Dame
401482986,2022-11-18,Baylor,Virginia,1,Baylor
401483002,2022-11-18,Wake Forest,La Salle,1,Wake Forest
401483042,2022-11-18,Auburn,Texas Southern,1,Texas Southern
401483052,2022-11-18,Georgia,Bucknell,1,Bucknell
401483209,2022-11-18,Ole Miss,UT Martin,1,UT Martin
401483250,2022-11-18,Vanderbilt,Morehead State,1,Morehead State
401483277,2022-11-18,Kansas,Southern Utah,1,Kansas
401483293,2022-11-18,Oklahoma,South Alabama,1,Oklahoma
401483330,2022-11-18,West Virginia,Pennsylvania,1,West Virginia
401483340,2022-11-18,UCLA,Illinois,1,UCLA
401483385,2022-11-18,Northwestern,Purdue Fort Wayne,1,Purdue Fort Wayne
401483414,2022-11-18,Rutgers,Temple,1,Temple
401483445,2022-11-18,California,Southern,1,California
401485022,2022-11-18,Stanford,Cal Poly,1,Stanford
401485028,2022-11-18,Longwood,VMI,1,Longwood
401485144,2022-11-18,Georgetown,Loyola Marymount,1,Loyola Marymount
401485145,2022-11-18,UConn,UNC Wilmington,1,UConn
401485146,2022-11-18,DePaul,Santa Clara,1,Santa Clara
401485308,2022-11-18,Liberty,Southern Miss,1,Southern Miss
401485309,2022-11-18,Green Bay,Queens University,1,Green Bay
401486298,2022-11-18,Virginia Tech,Penn State,1,Virginia Tech
401486299,2022-11-18,Old Dominion,Furman,1,Furman
401486300,2022-11-18,Charleston,Colorado State,1,Colorado State
401486301,2022-11-18,Davidson,South Carolina,1,Davidson
401486325,2022-11-18,Texas A&M,Colorado,1,Texas A&M
401486326,2022-11-18,Murray State,UMass,1,UMass
401486327,2022-11-18,Tulsa,Charlotte,1,Charlotte
401486337,2022-11-18,Loyola Chicago,Boise State,1,Loyola Chicago
401486358,2022-11-18,Oklahoma State,UCF,1,UCF
401486358,2022-11-18,Oklahoma State,UCF,3,Oklahoma State
401486397,2022-11-18,Iona,Vermont,1,Iona
401486420,2022-11-18,Morgan State,Utah Valley,1,Utah Valley
401486420,2022-11-18,Morgan State,Utah Valley,3,Utah Valley
401486440,2022-11-18,Drake,Buffalo,1,Buffalo
401486441,2022-11-18,Wyoming,Howard,1,Wyoming
401486442,2022-11-18,Belmont,Tarleton,1,Belmont
401487106,2022-11-18,Rice,Georgia Southern,1,Rice
401487321,2022-11-18,UT Arlington,Nevada,1,UT Arlington
401487391,2022-11-18,UNLV,High Point,1,High Point
401487519,2022-11-18,SIU Edwardsville,Fairleigh Dickinson,1,SIU Edwardsville
401487619,2022-11-18,Duquesne,Colgate,1,Duquesne
401487646,2022-11-18,George Washington,Maryland-Eastern Shore,1,George Washington
401487714,2022-11-18,Navy,UC San Diego,1,UC San Diego
401487714,2022-11-18,Navy,UC San Diego,3,Navy
401488144,2022-11-18,Northern Arizona,UC Santa Barbara,1,Northern Arizona
401488201,2022-11-18,UC Davis,Arkansas State,1,Arkansas State
401488221,2022-11-18,Houston Christian,Western Michigan,1,Houston Christian
401488382,2022-11-18,Alabama,Jacksonville State,1,Alabama
401488629,2022-11-18,Appalachian State,Campbell,1,Campbell
